"Variables ->","employment_rate_any_industry","employment_rate_ed_any_ind","employment_rate_noed_any_ind","employment_rate_1","employment_rate_1_ed","employment_rate_1_noed","employment_rate_2","employment_rate_2_ed","employment_rate_2_noed","employment_rate_3","employment_rate_3_ed","employment_rate_3_noed","employment_rate_4","employment_rate_4_ed","employment_rate_4_noed","employment_rate_5","employment_rate_5_ed","employment_rate_5_noed","employment_rate_6","employment_rate_6_ed","employment_rate_6_noed","share_employed_industy_1","share_employed_industy_1_ed","share_employed_industy_1_noed","share_employed_industy_2","share_employed_industy_2_ed","share_employed_industy_2_noed","share_employed_industy_3","share_employed_industy_3_ed","share_employed_industy_3_noed","share_employed_industy_4","share_employed_industy_4_ed","share_employed_industy_4_noed","share_employed_industy_5","share_employed_industy_5_ed","share_employed_industy_5_noed","share_employed_industy_6","share_employed_industy_6_ed","share_employed_industy_6_noed","hrlwage_ed_any_industry","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_any_industry","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","uhat_education_unskilled","uhat_education_skilled","employment_ratio","employment_ratio_industry_1","employment_ratio_industry_2","employment_ratio_industry_3","employment_ratio_industry_4","employment_ratio_industry_5","employment_ratio_industry_6","hrlwage_ed_industry_1_old","hrlwage_ed_industry_2_old","hrlwage_ed_industry_3_old","hrlwage_ed_industry_5_old","hrlwage_ed_industry_6_old","hrlwage_noed_industry_1_old","hrlwage_noed_industry_2_old","hrlwage_noed_industry_3_old","hrlwage_noed_industry_4_old","hrlwage_noed_industry_5_old","hrlwage_noed_industry_6_old"
"1989M04",0.95730358,0.96912724,0.94592106,0.95672947,0.96184152,0.95359290,0.97303730,0.97947305,0.96022201,0.95325100,0.97190553,0.94136924,0.94692695,0.95492005,0.94181335,0.95647603,0.96668637,0.93955129,0.95609844,0.97697383,0.93235517,0.20117247,0.15487833,0.24683282,0.21768436,0.29376423,0.14264604,0.09387688,0.07500212,0.11249325,0.25035739,0.19837040,0.30163267,0.10636576,0.13503216,0.07809181,0.13054313,0.14295274,0.11830341,12.14271164,14.50512314,11.66551876,13.29498672,9.10194492,12.83372021,13.31890297,8.13967514,9.17704010,7.61438847,9.85378361,6.86423302,7.50316525,8.75850487,-0.16859417,-0.28505573,0.98630941,0.61887211,2.03119850,0.65759766,0.64865184,1.70547330,1.19181371,14.50512314,11.66551876,13.29498672,12.83372021,13.31890297,9.17704010,7.61438847,9.85378361,6.86423302,7.50316525,8.75850487
"1989M05",0.95727956,0.97249091,0.94328833,0.94517648,0.96040136,0.93655580,0.97468382,0.98090202,0.96225840,0.95088744,0.96551049,0.94387394,0.94790232,0.96818829,0.93560934,0.96204299,0.97761846,0.93606955,0.96709967,0.97250491,0.96032047,0.19843180,0.14976214,0.24458383,0.21466665,0.29581755,0.13771364,0.09663203,0.06534537,0.12630026,0.25344503,0.20068572,0.30347511,0.10381405,0.13549340,0.07377346,0.13301045,0.15289582,0.11415373,12.08780861,14.92498875,11.88710785,12.32111454,9.23701000,12.82853413,12.41518879,8.11347771,9.38807678,7.23673677,8.94861698,6.63592720,8.11560440,9.40578842,-0.16328397,-0.28636724,0.94827044,0.58063942,2.03694463,0.49061722,0.62708384,1.74160719,1.27009952,14.92498875,11.88710785,12.32111454,12.82853413,12.41518879,9.38807678,7.23673677,8.94861698,6.63592720,8.11560440,9.40578842
"1989M06",0.95504814,0.96819222,0.94237733,0.94273531,0.96326321,0.93162632,0.96948910,0.97432911,0.95931637,0.95618337,0.97296554,0.94617206,0.94300210,0.96119279,0.93136460,0.96878421,0.97458369,0.95581245,0.96473026,0.96330363,0.96655637,0.20445259,0.14742057,0.26093706,0.19104768,0.26146433,0.12130712,0.10019796,0.07656080,0.12360819,0.25482151,0.20365526,0.30549648,0.11030284,0.15410413,0.06692208,0.13917743,0.15679494,0.12172907,12.53479958,14.83283138,12.34162521,12.71605396,9.33401871,13.42452240,13.69095421,8.15679646,9.43507385,7.35804033,9.16486549,6.63900757,7.54268980,9.26568794,-0.16549033,-0.25666556,0.99039900,0.55954176,2.13469744,0.61343622,0.66023660,2.28063107,1.27569818,14.83283138,12.34162521,12.71605396,13.42452240,13.69095421,9.43507385,7.35804033,9.16486549,6.63900757,7.54268980,9.26568794
"1989M07",0.95579189,0.97236168,0.93936324,0.96005106,0.97938985,0.94830340,0.96109557,0.97085983,0.93996119,0.94830084,0.96913803,0.93630111,0.94408333,0.96553743,0.92974383,0.95699197,0.97396266,0.92574728,0.96871758,0.97726762,0.95735008,0.20697193,0.15753542,0.25770950,0.20146503,0.27483097,0.12616828,0.10079877,0.07432403,0.12797026,0.25150445,0.20345078,0.30082276,0.10811236,0.14077505,0.07459006,0.13114747,0.14908376,0.11273914,12.27473545,14.70676422,12.52337742,12.45589924,8.84564590,12.67967987,13.05904675,8.10288048,9.20287991,7.39768982,9.53471851,6.72510242,8.11873627,8.51008224,-0.16506581,-0.26809737,1.02631736,0.62737823,2.23561549,0.59607631,0.69411319,1.93698597,1.35717952,14.70676422,12.52337742,12.45589924,12.67967987,13.05904675,9.20287991,7.39768982,9.53471851,6.72510242,8.11873627,8.51008224
"1989M08",0.95624435,0.96955556,0.94385755,0.94980627,0.95777112,0.94516629,0.96977150,0.97473460,0.95947450,0.96281803,0.98025787,0.95241332,0.94507831,0.96159935,0.93497825,0.94981736,0.97374600,0.90699160,0.96925461,0.97430068,0.96329385,0.20864567,0.15847185,0.25660622,0.19410028,0.26936090,0.12215954,0.10256456,0.07984005,0.12428664,0.25714985,0.20311780,0.30879843,0.10618228,0.14289591,0.07108816,0.13135739,0.14631346,0.11706104,12.41200447,14.79844666,12.26872158,13.20631218,9.45058155,13.64591026,12.50969505,7.95380402,9.27716732,7.22441959,9.24725533,6.48382473,7.61497068,8.52497864,-0.17022404,-0.26721588,0.95588803,0.59032613,2.10772634,0.61404949,0.62875283,1.92145228,1.19475532,14.79844666,12.26872158,13.20631218,13.64591026,12.50969505,9.27716732,7.22441959,9.24725533,6.48382473,7.61497068,8.52497864
"1989M09",0.95596033,0.96790415,0.94452745,0.95087481,0.96562558,0.94245940,0.96771985,0.97428447,0.95444059,0.95542294,0.96594644,0.94867563,0.94647986,0.95766306,0.93951190,0.95458663,0.97182769,0.92541820,0.96677375,0.96993738,0.96242082,0.20710270,0.15428573,0.25891161,0.20290153,0.27606019,0.13113917,0.09139530,0.07290141,0.10953621,0.26008630,0.20401187,0.31509045,0.10845596,0.14014207,0.07737461,0.13005824,0.15259874,0.10794795,12.59252739,14.73328590,12.76626587,13.35062790,9.52142429,13.13473988,13.04993820,8.23395443,9.49051571,7.22497654,9.31869316,6.83180046,8.79301929,9.10626411,-0.15467420,-0.25469607,0.98091394,0.58452773,2.06491518,0.65284359,0.63511318,1.77664626,1.38665187,14.73328590,12.76626587,13.35062790,13.13473988,13.04993820,9.49051571,7.22497654,9.31869316,6.83180046,8.79301929,9.10626411
"1989M10",0.95658726,0.97144628,0.94134778,0.95352167,0.96767902,0.94441420,0.97093052,0.98051900,0.95062137,0.94410861,0.95672822,0.93675274,0.95060098,0.96584338,0.94049168,0.94998205,0.96727014,0.91413820,0.96481049,0.97682893,0.94798094,0.20308396,0.15691228,0.25195181,0.21467468,0.28640786,0.13875270,0.09763174,0.07085589,0.12597115,0.25122613,0.19795574,0.30760723,0.10565341,0.14114194,0.06809254,0.12773007,0.14672631,0.10762457,12.68366337,15.46577835,12.25031662,13.40761089,9.50862217,13.28085995,13.59568596,8.20249844,9.48628521,7.21600437,9.71867943,6.79914045,8.09050560,8.92441750,-0.15696561,-0.25004137,1.05839455,0.65915424,2.18469620,0.59532273,0.68111300,2.19383597,1.44292641,15.46577835,12.25031662,13.40761089,13.28085995,13.59568596,9.48628521,7.21600437,9.71867943,6.79914045,8.09050560,8.92441750
"1989M11",0.95541155,0.96992600,0.94084281,0.95096862,0.96577185,0.94188428,0.97364169,0.98058105,0.95805812,0.94350845,0.96651977,0.93046582,0.94134676,0.95860022,0.93015176,0.96102715,0.96929765,0.94601536,0.96362674,0.97003621,0.95536774,0.20081125,0.15250584,0.25079635,0.22314447,0.30576274,0.13765346,0.09045844,0.06591691,0.11585332,0.25370073,0.19991612,0.30935553,0.10626110,0.13588583,0.07560626,0.12562399,0.14001256,0.11073510,12.45016384,15.05944443,12.38249207,12.86344051,9.19057941,12.52489376,13.64678001,8.11488152,9.37358952,7.33243799,9.27354813,6.72062492,8.55663681,8.59863567,-0.15513964,-0.26104763,1.03477156,0.62923050,2.29848623,0.58875263,0.66870475,1.85977697,1.30835676,15.05944443,12.38249207,12.86344051,12.52489376,13.64678001,9.37358952,7.33243799,9.27354813,6.72062492,8.55663681,8.59863567
"1989M12",0.95547003,0.97271156,0.93904614,0.94684690,0.96607786,0.93672740,0.97938883,0.98329872,0.97117919,0.94349349,0.95434970,0.93694335,0.93861693,0.96262175,0.92275566,0.95757663,0.97526282,0.92807126,0.97115827,0.97951108,0.96047747,0.20437449,0.14475858,0.26319888,0.21433614,0.29349843,0.13622490,0.09310011,0.07135153,0.11455993,0.25341114,0.20819488,0.29802710,0.10277104,0.13176425,0.07416276,0.13200706,0.15043233,0.11382643,12.51608276,15.23140430,12.11999416,13.92292309,9.70794868,12.95450783,13.36371040,8.25080013,9.73559666,7.30945444,9.57543945,6.70321941,7.85246515,8.88389492,-0.14878719,-0.26669204,0.98672301,0.54269463,2.12590837,0.61456209,0.68930203,1.75310123,1.30404723,15.23140430,12.11999416,13.92292309,12.95450783,13.36371040,9.73559666,7.30945444,9.57543945,6.70321941,7.85246515,8.88389492
"1990M01",0.94918871,0.96764189,0.93024838,0.92609769,0.95325583,0.90905052,0.97711766,0.98255545,0.96506536,0.93802691,0.95617568,0.92637998,0.93949252,0.95040166,0.93195003,0.95395583,0.97565633,0.91535556,0.96593553,0.97786474,0.94919914,0.20561372,0.15806261,0.25638205,0.21383515,0.28695503,0.13576809,0.08896446,0.06865055,0.11065277,0.25925824,0.20762166,0.31438848,0.10364626,0.13141230,0.07400161,0.12868217,0.14729784,0.10880699,12.54342556,15.04163933,12.42555428,12.94096851,9.55622292,13.06412315,13.40271091,8.20945835,9.53809071,7.22255278,9.90178204,6.77568531,7.93394899,9.01378632,-0.15057671,-0.25684220,1.06765842,0.65822423,2.25656843,0.66239041,0.70507997,1.89595127,1.44534636,15.04163933,12.42555428,12.94096851,13.06412315,13.40271091,9.53809071,7.22255278,9.90178204,6.77568531,7.93394899,9.01378632
"1990M02",0.95115829,0.96793675,0.93470860,0.93718320,0.96152925,0.92302430,0.97494751,0.98393726,0.95695388,0.93918407,0.95833743,0.92706794,0.93593496,0.94553965,0.92957735,0.95316643,0.97169191,0.91833305,0.97132945,0.97567153,0.96593869,0.20473734,0.15332150,0.25693771,0.22009875,0.29402220,0.14504731,0.09201399,0.07221357,0.11211655,0.24863961,0.19858898,0.29945397,0.10558209,0.13947406,0.07117295,0.12892821,0.14237967,0.11527150,13.08463287,15.99739170,12.89312935,14.49001408,9.40202522,13.14043999,14.35481358,8.23894215,9.31140995,7.50915146,9.79302979,6.71664095,8.35256672,9.17507362,-0.14237544,-0.22842500,1.01525891,0.60583174,2.05800915,0.65392190,0.67328960,1.98955190,1.25401533,15.99739170,12.89312935,14.49001408,13.14043999,14.35481358,9.31140995,7.50915146,9.79302979,6.71664095,8.35256672,9.17507362
"1990M03",0.95301044,0.96929520,0.93674713,0.94164544,0.97055936,0.92456949,0.97798800,0.98225868,0.96958148,0.94295192,0.96444553,0.92934155,0.93262529,0.94564593,0.92377877,0.96044856,0.97386283,0.93402100,0.97151715,0.97447014,0.96768439,0.20163521,0.15183833,0.25309458,0.21534561,0.28221333,0.14624542,0.09146761,0.07137161,0.11223453,0.24919477,0.20113972,0.29885420,0.11149456,0.14755450,0.07423072,0.13086225,0.14588250,0.11534055,13.07311630,15.17827129,12.85616398,13.41713810,9.61368847,14.88240910,14.05451012,8.30093002,9.65785313,7.51333570,9.58882809,6.74981451,7.98362541,9.16354465,-0.13792312,-0.23960947,1.03338575,0.61995625,1.99414957,0.65714550,0.69550616,2.05414605,1.30702436,15.17827129,12.85616398,13.41713810,14.88240910,14.05451012,9.65785313,7.51333570,9.58882809,6.74981451,7.98362541,9.16354465
"1990M04",0.95324481,0.96731645,0.93926531,0.94435042,0.95548236,0.93793666,0.97633350,0.98456365,0.95888853,0.94696569,0.96320480,0.93681800,0.93961132,0.95023257,0.93279046,0.94178241,0.96188664,0.90529537,0.97092414,0.97585756,0.96401614,0.19592239,0.14328733,0.24977469,0.21935949,0.29720327,0.13971545,0.09296194,0.07190563,0.11450519,0.25874156,0.20234053,0.31644696,0.10580742,0.13777573,0.07309981,0.12720720,0.14748752,0.10645787,12.85916901,15.14301205,12.28720856,14.69644165,9.90334320,14.77776909,13.15198135,8.38087654,9.43578815,7.81307888,10.60223866,6.77847624,8.23307514,9.30165482,-0.13450417,-0.23899893,1.02312624,0.58693308,2.17639828,0.64249080,0.65420097,1.92834914,1.41744661,15.14301205,12.28720856,14.69644165,14.77776909,13.15198135,9.43578815,7.81307888,10.60223866,6.77847624,8.23307514,9.30165482
"1990M05",0.95701170,0.96897721,0.94530672,0.94344032,0.95841759,0.93448651,0.97371751,0.97965342,0.96152240,0.96682906,0.97228014,0.96376103,0.94372690,0.96105754,0.93253398,0.95033765,0.95453304,0.94289279,0.97526264,0.98157984,0.96690875,0.19324860,0.14670406,0.23991962,0.21862593,0.29549232,0.14155066,0.09663674,0.06990256,0.12344358,0.25752494,0.20554398,0.30964717,0.10512278,0.13487935,0.07528535,0.12884100,0.14747773,0.11015363,12.82773399,15.48408699,12.44964314,13.52819252,9.40618134,14.08108139,13.89579964,8.28593826,9.42225361,7.63601589,9.55340195,6.89314938,7.91657972,9.49211693,-0.14420503,-0.24077164,1.00271749,0.61313343,2.09321046,0.56781018,0.66560453,1.79644370,1.34247506,15.48408699,12.44964314,13.52819252,14.08108139,13.89579964,9.42225361,7.63601589,9.55340195,6.89314938,7.91657972,9.49211693
"1990M06",0.95581275,0.96704251,0.94458878,0.95657569,0.96496177,0.95160580,0.96778607,0.97579104,0.95204192,0.95654124,0.97378671,0.94587189,0.93895513,0.95243961,0.93004590,0.95419312,0.96653825,0.92929965,0.96915758,0.97008812,0.96784061,0.20682007,0.15350620,0.26137316,0.20285811,0.26810861,0.13609090,0.09720100,0.07478296,0.12014014,0.24515302,0.19561940,0.29583803,0.11390205,0.15250191,0.07440495,0.13406575,0.15548092,0.11215280,13.17923355,15.69846058,13.18061352,13.39056206,9.80974483,13.89999676,13.85667419,8.32089615,9.39824104,7.56153631,9.05743504,6.88296461,9.01867962,9.24368954,-0.14003141,-0.20910339,1.02324414,0.60095811,2.01586270,0.63693309,0.67660815,2.09726214,1.41855514,15.69846058,13.18061352,13.39056206,13.89999676,13.85667419,9.39824104,7.56153631,9.05743504,6.88296461,9.01867962,9.24368954
"1990M07",0.95194578,0.96168238,0.94210315,0.95116472,0.96395403,0.94350815,0.96535242,0.96863717,0.95861524,0.95148665,0.96978831,0.94047683,0.93752688,0.94678664,0.93111527,0.94370192,0.95712715,0.91676056,0.96806908,0.96836609,0.96766329,0.19670169,0.14699508,0.24799414,0.20993429,0.27883548,0.13883489,0.09604722,0.07240468,0.12044405,0.26027337,0.21175015,0.31034470,0.10447517,0.13925460,0.06858613,0.13256824,0.15075999,0.11379609,12.90281391,15.55982494,12.94269085,13.43752193,9.51808453,12.89708996,14.24763012,8.29559040,9.53014946,7.70470619,9.58682156,6.81459284,8.05894661,9.14852905,-0.13177550,-0.23506205,1.03190410,0.61164683,2.07247233,0.62032688,0.70407468,2.09513760,1.36709321,15.55982494,12.94269085,13.43752193,12.89708996,14.24763012,9.53014946,7.70470619,9.58682156,6.81459284,8.05894661,9.14852905
"1990M08",0.95298558,0.96615905,0.94046968,0.94360477,0.95887619,0.93464547,0.96180522,0.96862209,0.94788218,0.96250081,0.98250389,0.95042104,0.94046313,0.95305681,0.93273109,0.95065153,0.96649152,0.92150491,0.97457111,0.97888285,0.96925306,0.20723124,0.15763895,0.25563529,0.20545055,0.28120884,0.13150741,0.09928282,0.07725420,0.12078364,0.25318053,0.19759840,0.30743092,0.10713110,0.14286490,0.07225347,0.12772377,0.14343469,0.11238926,13.02404881,15.01273727,12.94772911,12.74335194,10.18920708,13.75712395,14.10105991,8.30563545,9.28133392,8.39962959,9.26331806,6.74396038,8.13656521,9.28548431,-0.13964148,-0.22534147,0.97604001,0.60188061,2.08711481,0.62428313,0.62734079,1.92989838,1.24565291,15.01273727,12.94772911,12.74335194,13.75712395,14.10105991,9.28133392,8.39962959,9.26331806,6.74396038,8.13656521,9.28548431
"1990M09",0.95103490,0.96580786,0.93700743,0.94527519,0.96741700,0.93239093,0.96967214,0.97767526,0.95379651,0.94868976,0.96188402,0.94133532,0.93489325,0.95065463,0.92489707,0.94059956,0.94968385,0.92562824,0.97356224,0.97989106,0.96539140,0.20189494,0.15366471,0.24909875,0.21335405,0.28914616,0.13917492,0.09250451,0.06786625,0.11661842,0.25429606,0.20288733,0.30461073,0.10975223,0.13943039,0.08070567,0.12819822,0.14700517,0.10979151,13.10645390,15.39129543,12.90073776,13.25524330,10.60991955,13.26716423,14.10984421,8.42698479,9.61368179,7.81043386,9.11321545,7.06363916,8.23896503,9.62219715,-0.13620940,-0.21989194,0.97871852,0.60375458,2.03335977,0.56956661,0.65187985,1.69087386,1.31045377,15.39129543,12.90073776,13.25524330,13.26716423,14.10984421,9.61368179,7.81043386,9.11321545,7.06363916,8.23896503,9.62219715
"1990M10",0.95423281,0.97241294,0.93568885,0.94368976,0.96980560,0.92753768,0.96799362,0.97865319,0.94548666,0.95429218,0.96502018,0.94790107,0.94230890,0.96403909,0.92791575,0.95800591,0.97190881,0.93033391,0.96986502,0.97880620,0.95703483,0.20440100,0.15599391,0.25571468,0.21813083,0.29083204,0.14106424,0.09415199,0.06907659,0.12073303,0.25253451,0.20005122,0.30816919,0.11062258,0.14516525,0.07400579,0.12015910,0.13888098,0.10031305,13.15682793,15.84206867,13.03630829,14.05568981,9.63134098,13.92136574,13.97575760,8.33209991,9.45088863,7.53715277,9.37290478,7.18673277,8.02840042,9.04016495,-0.13701887,-0.22090712,1.06004500,0.64666033,2.18549395,0.60649759,0.68813914,2.07931948,1.46760643,15.84206867,13.03630829,14.05568981,13.92136574,13.97575760,9.45088863,7.53715277,9.37290478,7.18673277,8.02840042,9.04016495
"1990M11",0.94830942,0.96530503,0.93076408,0.93625826,0.95155549,0.92677170,0.97386301,0.98213011,0.95682949,0.94839686,0.95880425,0.94178748,0.93303585,0.96063352,0.91326100,0.94189394,0.95409858,0.91986173,0.96064246,0.96716720,0.95133430,0.19779545,0.14881700,0.25023472,0.22128451,0.29057124,0.14710200,0.09729190,0.07388528,0.12235243,0.25279301,0.21012068,0.29848057,0.10660509,0.13439736,0.07684903,0.12423002,0.14220844,0.10498124,13.24332523,16.14541245,12.92166710,13.61434269,9.79898167,14.37991619,14.39423275,8.46590519,9.48633671,7.55445242,9.63676929,7.07132912,8.73672485,9.74272823,-0.12386698,-0.20971812,1.07065988,0.63673174,2.11487937,0.64654225,0.75371003,1.87242258,1.45032454,16.14541245,12.92166710,13.61434269,14.37991619,14.39423275,9.48633671,7.55445242,9.63676929,7.07132912,8.73672485,9.74272823
"1990M12",0.94997984,0.96873516,0.93123120,0.93258667,0.95644885,0.91869920,0.97174251,0.97877312,0.95749366,0.94916463,0.97134715,0.93615341,0.94021350,0.96187526,0.92514825,0.94628549,0.96777922,0.90836507,0.96356857,0.97084337,0.95331699,0.19431408,0.14381488,0.24682847,0.22162311,0.29321176,0.14717768,0.08972953,0.06659431,0.11378796,0.26287314,0.21639420,0.31120685,0.09973205,0.12769929,0.07064877,0.13172810,0.15228558,0.11035027,12.92611694,15.24935246,12.82416916,14.18205261,9.73048115,14.04099178,13.83488274,8.41539860,9.77142525,7.85759163,9.92240810,6.94388866,8.32795238,8.92398548,-0.12564270,-0.23573607,1.03990531,0.60590196,2.07173061,0.60860372,0.72308654,1.87965262,1.43509007,15.24935246,12.82416916,14.18205261,14.04099178,13.83488274,9.77142525,7.85759163,9.92240810,6.94388866,8.32795238,8.92398548
"1991M01",0.94022650,0.96453315,0.91497076,0.92212063,0.95987284,0.89791620,0.97481889,0.98132700,0.95971334,0.91547334,0.95523232,0.89119571,0.92160201,0.94621521,0.90445322,0.94040489,0.95590758,0.91266292,0.96597397,0.97396451,0.95560509,0.19733061,0.15350936,0.24532923,0.22169071,0.29836854,0.13770336,0.09352039,0.07077104,0.11843838,0.24878742,0.20064792,0.30151597,0.10571074,0.13186593,0.07706223,0.13296013,0.14483720,0.11995084,13.25376892,15.62242794,13.12031174,14.58951664,9.95937920,13.98412895,14.16397762,8.63564777,9.88808632,7.61359215,9.96757507,7.04750299,9.22105980,9.59302235,-0.10808670,-0.20436996,1.09532773,0.68537724,2.37329984,0.65449631,0.72890085,1.87428284,1.32257688,15.62242794,13.12031174,14.58951664,13.98412895,14.16397762,9.88808632,7.61359215,9.96757507,7.04750299,9.22105980,9.59302235
"1991M02",0.93955767,0.96126097,0.91735989,0.91364181,0.94602394,0.89502674,0.97783881,0.98510265,0.96219075,0.92760915,0.96152365,0.90712667,0.91646075,0.93783957,0.90099716,0.95305759,0.96662450,0.92742211,0.95879531,0.95611727,0.96230626,0.20020491,0.14627384,0.25800431,0.22942764,0.30514538,0.14827883,0.09159521,0.06910743,0.11569598,0.24500449,0.20342246,0.28956908,0.10828128,0.13882545,0.07554624,0.12548649,0.13722545,0.11290553,13.30284595,16.05057716,13.02425671,13.87846279,9.95861149,14.30784321,14.47426796,8.48393250,9.69509125,7.74595499,9.77733612,7.10288668,8.21084404,9.11145306,-0.11417533,-0.20654292,1.07172751,0.60760880,2.20552516,0.64016336,0.75288916,1.96943009,1.30257809,16.05057716,13.02425671,13.87846279,14.30784321,14.47426796,9.69509125,7.74595499,9.77733612,7.10288668,8.21084404,9.11145306
"1991M03",0.93842363,0.96090597,0.91569281,0.91615427,0.95571238,0.89149308,0.97403955,0.98156887,0.95891392,0.91238379,0.94969416,0.88864672,0.92472285,0.94112718,0.91317302,0.93869978,0.95816165,0.90303093,0.95942408,0.96237630,0.95582604,0.19362803,0.15067583,0.23919907,0.22623728,0.29568356,0.15255682,0.09073576,0.07133663,0.11131768,0.25465494,0.20801108,0.30414274,0.10842659,0.13909498,0.07588833,0.12631738,0.13519795,0.11689536,13.26393318,15.97559452,12.91516399,13.36313915,9.98256207,14.08917713,14.82905483,8.66489983,9.91191387,7.91266775,10.20192909,7.14232588,8.79042912,9.49374104,-0.10386740,-0.21882978,1.06097078,0.66832471,2.05635905,0.67991066,0.72562534,1.94464278,1.22708941,15.97559452,12.91516399,13.36313915,14.08917713,14.82905483,9.91191387,7.91266775,10.20192909,7.14232588,8.79042912,9.49374104
"1991M04",0.94534302,0.96304262,0.92730308,0.92175364,0.94909549,0.90573192,0.97539312,0.98452991,0.95565182,0.93922269,0.95778358,0.92744124,0.93681991,0.94894141,0.92852050,0.94022316,0.94900101,0.92305994,0.95768195,0.97060847,0.94038731,0.19181275,0.14191060,0.24463476,0.22029099,0.29560441,0.14057083,0.09377109,0.07220624,0.11659773,0.25966230,0.20788507,0.31446913,0.10504092,0.13641489,0.07183120,0.12942196,0.14597881,0.11189634,13.30410671,15.74531937,13.20835590,14.59708977,10.22037983,14.27396011,13.86157608,8.62026691,9.73675442,7.88970232,10.28381729,7.22792196,8.12321758,9.66775036,-0.10479974,-0.21193318,1.05851185,0.61403394,2.22592950,0.65551150,0.69974691,2.01022387,1.38092351,15.74531937,13.20835590,14.59708977,14.27396011,13.86157608,9.73675442,7.88970232,10.28381729,7.22792196,8.12321758,9.66775036
"1991M05",0.94209987,0.96086234,0.92336297,0.93103707,0.96198267,0.91219008,0.96887696,0.97435910,0.95861536,0.93092674,0.95806974,0.91535836,0.92637974,0.93812102,0.91824788,0.93238157,0.95085222,0.89705873,0.96111327,0.97700340,0.93971592,0.19404788,0.14891820,0.24094640,0.22660729,0.29146931,0.15920305,0.09248993,0.06808271,0.11785378,0.25245377,0.20527495,0.30148172,0.10594211,0.13921161,0.07136863,0.12845901,0.14704321,0.10914642,13.23868847,16.27959824,13.09021950,13.24246979,9.70349884,14.05028152,14.30959702,8.67654228,9.94354439,8.03298950,9.94173813,7.25771379,8.59189796,9.47572517,-0.10096396,-0.21555530,1.03919435,0.64227951,1.90255940,0.60033005,0.70757377,2.02705193,1.40001357,16.27959824,13.09021950,13.24246979,14.05028152,14.30959702,9.94354439,8.03298950,9.94173813,7.25771379,8.59189796,9.47572517
